fecha;emisor;valor;valor_nominal_usd;precio_usd;numero_acciones;valor_efectivo_usd;procedencia
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1000;2130.00;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;4000;8520.00;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;500;1065.00;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;50;107.00;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;125;268.75;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;849;1825.35;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;680;1455.20;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;820;1746.60;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;20000;43000.00;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;4974;10694.10;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;6505;13985.75;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;10000;21500.00;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;4760;10234.00;Q
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;1408;2984.96;Q
09/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;56.00;13;728.00;Q
09/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;56.00;70;3920.00;G
09/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;56.00;176;9856.00;G
09/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;56.00;176;9856.00;G
09/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;56.00;50;2800.00;G
09/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;768;1635.84;G
09/11/2022;SAN CARLOS SOC. AGR. IND.;ACCIONES;1.00;0.60;5000;3000.00;Q
10/11/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.75;9624;7218.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;9500;20330.00;G
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;2575;5510.50;G
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;4000;8560.00;G
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
10/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;56.00;50;2800.00;G
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
10/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1.00;1.00;10000;10000.00;Q
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
10/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1.00;1.00;5000;5000.00;Q
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;243;517.59;Q
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;2330;5009.50;Q
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;5000;10750.00;Q
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;700;1498.00;Q
10/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;2362;5054.68;Q
10/11/2022;BANCO PICHINCHA C.A.;ACCIONES;100.00;89.00;6;534.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;8454;18091.56;Q
10/11/2022;BOLSA DE VALORES DE QUITO;ACCIONES;1.00;1.80;215;387.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1615;3439.95;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;930;1999.50;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;4000;8560.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;233;500.95;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;950;2042.50;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;4000;8560.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;417;896.55;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;12000;25800.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;3500;7490.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;2180;4665.20;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;500;1070.00;Q
10/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;420;903.00;Q
10/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;10000;10000.00;Q
10/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;5481;5481.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;1916;1916.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;6934;14838.76;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;3066;6561.24;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;344;732.72;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1140;2428.20;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;718;1529.34;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1392;2964.96;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;820;1746.60;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;234;498.42;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1000;2130.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;3439;7325.07;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;1408;2984.96;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;913;1944.69;G
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
11/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;3;300.00;Q
14/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;37;2035.00;Q
14/11/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.77;1266;974.82;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;600;1284.00;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2900;6177.00;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1910;4068.30;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;1500;3210.00;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;1494;3197.16;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;1287;2754.18;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;1867;3995.38;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;10000;21300.00;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2367;5041.71;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;5463;11636.19;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;960;2054.40;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;6832;14620.48;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;500;1070.00;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;9883;21149.62;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;73659;157630.26;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;500;1065.00;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;602;1282.26;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;960;2044.80;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;1500;3210.00;Q
14/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;1143;2446.02;Q
14/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;7355;7355.00;Q
14/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;0.98;8650;8477.00;G
15/11/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.72;6944;4999.68;Q
15/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;1000;1000.00;Q
15/11/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.71;3450;2449.50;Q
15/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;1946;1946.00;Q
15/11/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.75;20000;15000.00;Q
15/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;100;100.00;Q
15/11/2022;ALICOSTA BK HOLDING S A;ACCIONES;1.00;10.00;250;2500.00;G
15/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.00;727;727.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;3267;6991.38;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;210;451.50;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;500;1065.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;81;174.15;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;70;150.50;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2697;5744.61;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;821;1748.73;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;58.00;6;348.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;10;1000.00;Q
15/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;20;2000.00;Q
16/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;270;14850.00;Q
16/11/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.70;395;276.50;Q
16/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;5;275.00;Q
16/11/2022;BRIKAPITAL SA;ACCIONES;1000.00;775.00;2;1550.00;Q
16/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;5;275.00;Q
16/11/2022;BOLSA DE VALORES DE QUITO;ACCIONES;1.00;1.95;945;1842.75;G
16/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;8;440.00;Q
16/11/2022;BOLSA DE VALORES DE QUITO;ACCIONES;1.00;1.77;15000;26550.00;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;278;594.92;G
16/11/2022;BANCO PICHINCHA C.A.;ACCIONES;100.00;87.00;45;3915.00;G
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1400;2982.00;G
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;10000;21200.00;G
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;20000;42600.00;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1492;3177.96;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;3000;6390.00;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2500;5325.00;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2321;4943.73;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;10000;21300.00;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1500;3195.00;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.14;777;1662.78;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;705;1501.65;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;345;734.85;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2890;6155.70;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;5000;10650.00;Q
16/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;3316;7063.08;Q
17/11/2022;BRIKAPITAL SA;ACCIONES;1000.00;770.00;2;1540.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;6815;14515.95;Q
17/11/2022;BRIKAPITAL SA;ACCIONES;1000.00;790.00;8;6320.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2000;4260.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1300;2769.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2361;5028.93;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;2231;4752.03;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.15;115;247.25;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;1954;4162.02;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;383;815.79;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;270;575.10;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;330;702.90;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;3845;8151.40;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;INVERSANCARLOS;ACCIONES;1.00;2.02;1000;2020.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;3000;6360.00;G
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;5000;10600.00;G
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.13;3600;7668.00;G
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;110;6050.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;52;2860.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;7;385.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;6;330.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1.00;1.00;1171;1171.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
17/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1.00;1.00;1171;1171.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
17/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1.00;1.00;1171;1171.00;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
17/11/2022;SAN CARLOS SOC. AGR. IND.;ACCIONES;1.00;0.67;18608;12467.36;Q
17/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
17/11/2022;SAN CARLOS SOC. AGR. IND.;ACCIONES;1.00;0.66;1088;718.08;Q
17/11/2022;SAN CARLOS SOC. AGR. IND.;ACCIONES;1.00;0.67;5088;3408.96;Q
17/11/2022;SAN CARLOS SOC. AGR. IND.;ACCIONES;1.00;0.66;4000;2640.00;G
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;TECATEAK SA;ACCIONES;1.00;3.97;756;3001.32;Q
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;55.00;51;2805.00;G
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.12;1921;4072.52;G
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;1.00;1.00;288;288.00;Q
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;1.00;1.00;286;286.00;Q
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;1.00;1.00;286;286.00;Q
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;0.99;3878;3839.22;Q
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;0.99;1000;990.00;Q
18/11/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/11/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;0.99;1122;1110.78;Q
