fecha;emisor;porcentaje_precio;valor_nominal_usd;valor_efectivo_usd;fecha_emision;fecha_vencimiento;porcentaje_rendimiento;procedencia;observaciones
21/04/2022;ECUADPREMEX SA;97.6801;5924.87;5787.42;25/03/2022;23/07/2022;9.00;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
22/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;20869.20;20047.26;19/04/2022;01/10/2022;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
22/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.2232;10127.70;9745.20;19/04/2022;26/09/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
22/04/2022;HOTELES Y RESTAURANTES HORPAH C;97.3473;11914.46;11598.40;21/04/2022;09/08/2022;9.00;G;ACEPTANTE: JUNTA DE BENEFICENCIA DE GUAYAQUIL - RUC: 0990967946001                                                                                    
22/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.2232;9820.80;9449.89;19/04/2022;26/09/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
22/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3391;12582.90;12122.25;19/04/2022;21/09/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
22/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;22710.60;21816.14;19/04/2022;01/10/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
22/04/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7167;6077.82;5817.49;21/04/2022;18/10/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
22/04/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7167;4581.26;4385.03;21/04/2022;18/10/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
22/04/2022;REPAPERS RECICLAJE DEL ECUADOR SA;98.1394;232400.00;228076.06;22/04/2022;22/07/2022;7.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
25/04/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.8384;2179.87;2089.15;14/04/2022;11/10/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
25/04/2022;SURGALARE SA;97.0089;31952.61;30996.87;25/04/2022;23/08/2022;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
25/04/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.5484;23089.73;22292.76;19/04/2022;16/09/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
25/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3159;18414.00;17735.61;19/04/2022;26/09/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
25/04/2022;VECTORQUIM CIA LTDA;95.5376;4319.32;4126.57;22/04/2022;19/10/2022;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
25/04/2022;VECTORQUIM CIA LTDA;95.5376;14397.75;13755.26;22/04/2022;19/10/2022;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
25/04/2022;REPAPERS RECICLAJE DEL ECUADOR SA;96.1128;9476.60;9108.22;25/04/2022;22/10/2022;8.00;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
26/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1538;18107.10;17410.67;19/04/2022;01/10/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
26/04/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.8084;10499.53;10059.43;21/04/2022;18/10/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
26/04/2022;SURPAPELCORP S A;96.8718;14068.61;13628.52;25/04/2022;23/09/2022;7.75;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
26/04/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.8084;6579.74;6303.94;22/04/2022;19/10/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
26/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4088;21003.84;20249.54;25/04/2022;22/09/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
26/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4088;20077.20;19356.18;25/04/2022;22/09/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
26/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4088;20694.96;19951.76;25/04/2022;22/09/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
26/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.2927;20077.20;19332.88;25/04/2022;27/09/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
26/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.2927;18841.68;18143.17;25/04/2022;27/09/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
26/04/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.9693;6228.51;5977.46;13/04/2022;10/10/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
26/04/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.0769;62415.27;59966.63;13/04/2022;10/10/2022;8.75;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
26/04/2022;ECUADPREMEX SA;97.7040;3057.74;2987.53;31/03/2022;29/07/2022;9.00;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
26/04/2022;ECUADPREMEX SA;97.7040;5924.87;5788.83;31/03/2022;29/07/2022;9.00;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
26/04/2022;SURPAPELCORP S A;96.8718;53919.60;52232.91;25/04/2022;23/09/2022;7.75;G;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
26/04/2022;FERRETERIA COMERCIAL FECO SA;98.3043;8132.77;7994.86;04/02/2022;04/07/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
26/04/2022;REPAPERS RECICLAJE DEL ECUADOR SA;96.1333;31206.67;30000.00;26/04/2022;23/10/2022;8.00;G;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
26/04/2022;DREAMPACK ECUADOR SA;99.4695;20935.84;20824.77;20/04/2022;20/05/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
27/04/2022;DREAMPACK ECUADOR SA;99.4915;12215.30;12153.18;20/04/2022;20/05/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
27/04/2022;DREAMPACK ECUADOR SA;99.4036;3501.91;3481.02;22/04/2022;22/05/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
27/04/2022;DREAMPACK ECUADOR SA;99.5135;653.03;649.85;19/04/2022;19/05/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
27/04/2022;DREAMPACK ECUADOR SA;99.5355;4770.21;4748.05;18/04/2022;18/05/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
27/04/2022;DREAMPACK ECUADOR SA;99.3816;5543.84;5509.56;25/04/2022;25/05/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
27/04/2022;DREAMPACK ECUADOR SA;99.3816;2857.33;2839.66;25/04/2022;25/05/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.6938;13939.20;13338.95;26/04/2022;23/10/2022;9.00;G;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4553;23938.20;23089.66;19/04/2022;21/09/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
27/04/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.3730;4912.50;4783.45;18/04/2022;16/08/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;18414.00;17710.03;19/04/2022;01/10/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
27/04/2022;ECUADPREMEX SA;97.7278;18237.66;17823.27;31/03/2022;29/07/2022;9.00;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9923;18223.92;17493.56;26/04/2022;08/10/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.5950;28656.86;27681.10;18/04/2022;15/09/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
27/04/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.3730;3394.54;3305.36;18/04/2022;16/08/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
27/04/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.3730;2947.50;2870.07;18/04/2022;16/08/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
27/04/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.3730;2947.50;2870.07;18/04/2022;16/08/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
27/04/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.3730;2947.50;2870.07;18/04/2022;16/08/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
27/04/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.3730;2947.50;2870.07;18/04/2022;16/08/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
27/04/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.3730;4912.50;4783.45;18/04/2022;16/08/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9923;18532.80;17790.06;26/04/2022;08/10/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9923;21003.84;20162.07;26/04/2022;08/10/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4088;9820.80;9468.11;26/04/2022;23/09/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4088;11088.00;10689.80;26/04/2022;23/09/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;22239.36;21389.14;26/04/2022;03/10/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;18532.80;17824.28;26/04/2022;03/10/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;23783.76;22874.50;26/04/2022;03/10/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
27/04/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1538;18374.40;17667.69;27/04/2022;04/10/2022;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
